N_unmapped	5820	5820	5820
N_multimapping	274	274	274
N_noFeature	25040	50560	48547
N_ambiguous	962	444	414
AT1G01010	436	229	207
AT1G01020	121	48	73
AT1G01030	57	32	25
AT1G01040	697	400	335
AT1G01046	0	0	0
AT1G01050	522	279	281
AT1G01060	204	103	101
AT1G01070	42	16	26
AT1G01073	0	0	0
AT1G01080	318	152	166
AT1G01090	992	496	496
AT1G01100	999	483	516
AT1G01110	26	12	14
AT1G01115	0	0	0
AT2G01008	14	7	7
AT2G01010	65	32	33
AT2G01020	114	61	53
AT2G01021	1	0	1
AT2G01023	4	2	2
AT2G01022.1	0	0	0
AT2G01024.1	0	0	0
AT2G01026.1	0	0	0
AT2G01028.1	0	0	0
AT2G01029.1	0	0	0
AT2G01031.1	0	0	0
AT2G01034.1	0	0	0
AT3G01015	0	0	0
AT3G01010	0	0	0
AT3G01020	0	0	0
AT3G01030	0	0	0
AT3G01040	274	140	134
AT3G01050	269	146	123
AT3G01060	65	32	33
AT3G01070	1	0	1
AT3G01080	140	68	72
AT3G01085	0	0	0
AT3G01090	390	183	207
AT3G01100	234	104	130
AT3G01120	1712	847	865
AT3G01130	476	182	294
AT3G01140	0	25	22
AT3G01142	0	22	25
AT3G01150	171	77	96
AT3G01160	154	87	69
AT3G01170	183	92	91
AT4G00005	0	0	0
AT4G00020	26	12	15
AT4G00026	147	79	68
AT4G00030	261	127	134
AT4G00040	306	140	166
AT4G00050	169	93	76
AT4G00060	427	218	209
AT4G00070	0	0	0
AT4G00080	0	0	0
AT4G00085	0	0	0
AT4G00090	208	113	96
AT4G00100	878	430	448
AT4G00110	67	30	37
AT4G00114	0	0	0
AT4G00120	0	0	0
AT4G00124	0	0	0
AT4G00130	0	0	0
AT4G00140	2	1	1
AT5G01010	1321	699	622
AT5G01015	16	4	12
AT5G01020	703	337	366
AT5G01030	125	70	57
AT5G01040	5	3	4
AT5G01050	1	1	0
AT5G01060	0	0	0
AT5G01070	1	0	1
AT5G01075	12	4	8
AT5G01080	0	0	0
AT5G01090	72	37	35
AT5G01100	205	116	89
AT5G01110	17	9	8
AT5G01120	2	0	2
AT5G01130	0	0	0
AT5G01140	0	0	0
AT5G01150	0	0	0
AT5G01160	269	136	133
ATCG00010	0	0	0
ATCG00020	15040	6301	8740
ATCG00030	8	4	4
ATCG00040	42	14	28
ATCG00050	2	0	2
ATCG00060	0	0	0
ATCG00070	55	20	35
ATCG00080	34	14	20
ATCG00090	3	2	1
ATCG00100	19	10	9
ATCG00110	3	1	2
ATCG00120	368	184	184
ATCG00130	215	121	94
ATCG00140	170	71	99
ATCG00150	69	30	39
ATCG00160	6	5	1
ATCG00170	28	16	12
ATCG00180	49	17	32
ATCG00190	58	29	29
ATCG00200	2	0	2
ATCG00210	59	15	44
ATCG00220	49	26	23
ATCG00230	0	0	0
ATCG00240	1	0	1
ATCG00250	2	1	1
ATCG00260	0	0	0
ATCG00270	620	273	347
ATCG00280	1842	870	972
ATCG00290	19	11	8
ATCG00300	25	15	10
ATCG00310	0	0	0
ATCG00320	0	0	0
ATCG00330	176	106	70
ATCG00340	1166	527	639
ATCG00350	1116	518	598
ATCG00360	20	8	12
ATCG00370	5	5	0
ATCG00380	33	17	16
ATCG00390	6	1	5
ATCG00400	83	50	33
ATCG00410	6	1	5
ATCG00420	52	25	27
ATCG00430	69	37	32
ATCG00440	15	9	6
ATCG00450	54	29	26
ATCG00460	0	0	1
ATCG00470	97	56	41
ATCG00480	665	344	321
ATCG00490	5888	3104	2785
ATCG00500	40	14	26
ATCG00510	23	7	16
ATMG00010	3	2	1
ATMG00020	5334	2944	2390
ATMG00030	366	162	204
ATMG00040	3	10	5
ATMG00050	0	4	8
ATMG00060	27	12	15
ATMG00070	24	12	12
ATMG00080	21	9	12
ATMG00090	58	30	28
ATMG00100	0	0	0
ATMG00110	27	14	13
ATMG00120	0	0	0
ATMG00130	2	2	0
ATMG00140	5	3	2
ATMG00150	2	1	1
ATMG00160	70	35	35
ATMG00170	0	0	0
ATMG00180	2	2	0
ATMG00190	0	0	0
ATMG00200	2	1	1
