N_unmapped	4242	4242	4242
N_multimapping	167	167	167
N_noFeature	31611	48139	47846
N_ambiguous	326	123	116
AT1G01010	530	277	253
AT1G01020	124	63	62
AT1G01030	26	12	14
AT1G01040	871	468	423
AT1G01046	2	1	1
AT1G01050	372	198	193
AT1G01060	6	2	4
AT1G01070	28	13	15
AT1G01073	0	0	0
AT1G01080	275	130	145
AT1G01090	1086	564	522
AT1G01100	2750	1437	1313
AT1G01110	12	6	6
AT1G01115	0	0	0
AT2G01008	35	19	16
AT2G01010	16	6	10
AT2G01020	68	37	31
AT2G01021	0	0	0
AT2G01023	4	2	2
AT2G01022.1	0	0	0
AT2G01024.1	0	0	0
AT2G01026.1	0	0	0
AT2G01028.1	0	0	0
AT2G01029.1	4	4	0
AT2G01031.1	0	0	0
AT2G01034.1	1	1	0
AT3G01015	0	0	0
AT3G01010	0	0	0
AT3G01020	0	0	0
AT3G01030	1	1	0
AT3G01040	229	114	115
AT3G01050	183	110	73
AT3G01060	39	17	22
AT3G01070	0	0	0
AT3G01080	220	102	118
AT3G01085	0	0	0
AT3G01090	443	227	216
AT3G01100	260	117	143
AT3G01120	4056	1957	2099
AT3G01130	540	241	299
AT3G01140	0	22	20
AT3G01142	0	20	22
AT3G01150	318	151	168
AT3G01160	358	232	127
AT3G01170	244	94	150
AT4G00005	0	0	0
AT4G00020	30	12	18
AT4G00026	320	160	160
AT4G00030	521	272	249
AT4G00040	563	287	276
AT4G00050	543	275	268
AT4G00060	462	224	238
AT4G00070	5	3	2
AT4G00080	0	0	0
AT4G00085	1	0	1
AT4G00090	326	161	165
AT4G00100	2419	1220	1199
AT4G00110	106	50	56
AT4G00114	0	0	0
AT4G00120	0	0	0
AT4G00124	0	0	0
AT4G00130	0	0	0
AT4G00140	2	1	1
AT5G01010	1636	812	824
AT5G01015	20	12	8
AT5G01020	723	351	372
AT5G01030	197	94	104
AT5G01040	65	33	33
AT5G01050	13	5	8
AT5G01060	0	0	0
AT5G01070	2	1	1
AT5G01075	12	6	6
AT5G01080	0	0	0
AT5G01090	132	58	74
AT5G01100	663	347	316
AT5G01110	8	4	4
AT5G01120	2	1	1
AT5G01130	0	0	0
AT5G01140	0	0	0
AT5G01150	0	0	0
AT5G01160	313	170	143
ATCG00010	1	1	0
ATCG00020	3887	1710	2177
ATCG00030	1	1	0
ATCG00040	4	3	1
ATCG00050	0	0	0
ATCG00060	0	0	0
ATCG00070	15	6	9
ATCG00080	19	9	10
ATCG00090	10	5	5
ATCG00100	0	0	0
ATCG00110	0	0	0
ATCG00120	137	69	68
ATCG00130	20	12	8
ATCG00140	95	43	52
ATCG00150	16	3	14
ATCG00160	3	2	1
ATCG00170	14	6	8
ATCG00180	11	7	4
ATCG00190	40	22	18
ATCG00200	0	0	0
ATCG00210	5	2	3
ATCG00220	13	5	8
ATCG00230	1	1	0
ATCG00240	4	0	4
ATCG00250	5	2	3
ATCG00260	0	0	0
ATCG00270	208	88	120
ATCG00280	390	186	204
ATCG00290	5	4	1
ATCG00300	7	4	3
ATCG00310	0	0	0
ATCG00320	2	2	0
ATCG00330	69	40	29
ATCG00340	316	156	160
ATCG00350	314	141	173
ATCG00360	3	2	1
ATCG00370	6	5	1
ATCG00380	4	2	2
ATCG00390	0	0	0
ATCG00400	4	3	1
ATCG00410	3	3	0
ATCG00420	16	8	8
ATCG00430	34	13	21
ATCG00440	7	3	4
ATCG00450	5	3	2
ATCG00460	1	1	0
ATCG00470	59	36	23
ATCG00480	283	144	139
ATCG00490	1537	753	785
ATCG00500	5	4	1
ATCG00510	4	2	2
ATMG00010	3	0	3
ATMG00020	2073	1139	934
ATMG00030	405	192	213
ATMG00040	14	18	18
ATMG00050	0	9	13
ATMG00060	28	14	14
ATMG00070	34	16	18
ATMG00080	27	11	16
ATMG00090	50	28	22
ATMG00100	0	0	0
ATMG00110	35	17	18
ATMG00120	2	1	1
ATMG00130	3	3	0
ATMG00140	9	3	6
ATMG00150	6	2	4
ATMG00160	63	27	36
ATMG00170	0	0	0
ATMG00180	3	2	1
ATMG00190	0	0	0
ATMG00200	1	1	0
