N_unmapped	4261	4261	4261
N_multimapping	181	181	181
N_noFeature	29901	50331	49546
N_ambiguous	588	228	240
AT1G01010	700	357	343
AT1G01020	164	80	84
AT1G01030	498	237	261
AT1G01040	989	528	524
AT1G01046	0	0	0
AT1G01050	988	532	518
AT1G01060	165	77	88
AT1G01070	26	8	18
AT1G01073	0	0	0
AT1G01080	411	208	203
AT1G01090	1629	824	805
AT1G01100	2467	1222	1246
AT1G01110	35	15	20
AT1G01115	0	0	0
AT2G01008	25	12	13
AT2G01010	100	52	48
AT2G01020	142	72	70
AT2G01021	0	0	0
AT2G01023	4	1	3
AT2G01022.1	0	0	0
AT2G01024.1	0	0	0
AT2G01026.1	0	0	0
AT2G01028.1	0	0	0
AT2G01029.1	0	0	0
AT2G01031.1	0	0	0
AT2G01034.1	0	0	0
AT3G01015	0	0	0
AT3G01010	0	0	0
AT3G01020	0	0	0
AT3G01030	0	0	0
AT3G01040	353	172	181
AT3G01050	242	123	119
AT3G01060	119	56	63
AT3G01070	2	0	2
AT3G01080	110	51	59
AT3G01085	0	0	0
AT3G01090	485	240	246
AT3G01100	223	101	122
AT3G01120	1646	873	773
AT3G01130	570	272	298
AT3G01140	0	17	28
AT3G01142	0	28	17
AT3G01150	251	116	135
AT3G01160	208	107	101
AT3G01170	149	68	82
AT4G00005	0	0	0
AT4G00020	17	8	9
AT4G00026	185	94	91
AT4G00030	399	210	189
AT4G00040	356	161	195
AT4G00050	340	181	159
AT4G00060	409	223	186
AT4G00070	0	0	0
AT4G00080	0	0	0
AT4G00085	0	0	0
AT4G00090	325	158	167
AT4G00100	2174	1098	1076
AT4G00110	77	33	44
AT4G00114	0	0	0
AT4G00120	0	0	0
AT4G00124	0	0	0
AT4G00130	0	0	0
AT4G00140	1	0	1
AT5G01010	1103	524	579
AT5G01015	31	14	17
AT5G01020	1166	564	602
AT5G01030	127	58	70
AT5G01040	3	2	2
AT5G01050	0	0	0
AT5G01060	0	0	0
AT5G01070	0	0	0
AT5G01075	44	15	29
AT5G01080	2	1	1
AT5G01090	127	61	66
AT5G01100	408	213	195
AT5G01110	16	6	10
AT5G01120	3	1	2
AT5G01130	0	0	0
AT5G01140	0	0	0
AT5G01150	0	0	0
AT5G01160	444	213	231
ATCG00010	1	1	0
ATCG00020	7886	3651	4235
ATCG00030	4	3	1
ATCG00040	9	2	7
ATCG00050	3	0	3
ATCG00060	0	0	0
ATCG00070	35	16	19
ATCG00080	21	9	12
ATCG00090	4	2	2
ATCG00100	18	8	10
ATCG00110	0	0	0
ATCG00120	206	109	97
ATCG00130	92	37	55
ATCG00140	179	88	91
ATCG00150	35	16	19
ATCG00160	7	4	3
ATCG00170	25	5	20
ATCG00180	30	17	13
ATCG00190	59	28	31
ATCG00200	1	1	0
ATCG00210	37	17	20
ATCG00220	36	18	18
ATCG00230	0	0	0
ATCG00240	0	0	0
ATCG00250	1	1	0
ATCG00260	0	0	0
ATCG00270	274	136	138
ATCG00280	883	442	441
ATCG00290	8	4	4
ATCG00300	13	6	7
ATCG00310	0	0	0
ATCG00320	0	0	0
ATCG00330	108	57	51
ATCG00340	514	241	273
ATCG00350	590	275	315
ATCG00360	19	10	9
ATCG00370	5	2	3
ATCG00380	11	5	6
ATCG00390	1	0	1
ATCG00400	31	18	13
ATCG00410	3	0	3
ATCG00420	31	13	18
ATCG00430	35	17	18
ATCG00440	11	5	6
ATCG00450	30	11	20
ATCG00460	1	1	1
ATCG00470	107	52	55
ATCG00480	544	283	261
ATCG00490	3245	1624	1621
ATCG00500	9	3	6
ATCG00510	22	12	10
ATMG00010	5	3	2
ATMG00020	3339	1665	1674
ATMG00030	396	197	199
ATMG00040	10	6	13
ATMG00050	0	7	2
ATMG00060	20	13	7
ATMG00070	30	20	10
ATMG00080	22	17	5
ATMG00090	43	19	24
ATMG00100	0	0	0
ATMG00110	26	12	14
ATMG00120	3	1	2
ATMG00130	3	3	0
ATMG00140	9	4	5
ATMG00150	7	4	3
ATMG00160	47	27	20
ATMG00170	0	0	0
ATMG00180	2	0	2
ATMG00190	0	0	0
ATMG00200	3	2	1
