N_unmapped	4147	4147	4147
N_multimapping	233	233	233
N_noFeature	29576	47089	47091
N_ambiguous	456	155	177
AT1G01010	141	80	61
AT1G01020	139	75	64
AT1G01030	29	17	12
AT1G01040	616	355	294
AT1G01046	0	0	0
AT1G01050	622	330	324
AT1G01060	6	3	3
AT1G01070	14	5	9
AT1G01073	0	0	0
AT1G01080	783	377	407
AT1G01090	2034	1028	1006
AT1G01100	2448	1307	1141
AT1G01110	12	5	7
AT1G01115	0	0	0
AT2G01008	20	9	11
AT2G01010	44	21	23
AT2G01020	76	40	36
AT2G01021	0	0	0
AT2G01023	4	1	3
AT2G01022.1	0	0	0
AT2G01024.1	0	0	0
AT2G01026.1	0	0	0
AT2G01028.1	0	0	0
AT2G01029.1	0	0	0
AT2G01031.1	0	0	0
AT2G01034.1	0	0	0
AT3G01015	0	0	0
AT3G01010	0	0	0
AT3G01020	0	0	0
AT3G01030	0	0	0
AT3G01040	238	130	108
AT3G01050	239	114	125
AT3G01060	143	76	67
AT3G01070	4	2	2
AT3G01080	95	49	46
AT3G01085	0	0	0
AT3G01090	552	279	273
AT3G01100	261	125	136
AT3G01120	4536	2166	2372
AT3G01130	442	204	238
AT3G01140	0	35	21
AT3G01142	0	21	35
AT3G01150	315	164	151
AT3G01160	247	142	105
AT3G01170	173	96	79
AT4G00005	0	0	0
AT4G00020	41	15	26
AT4G00026	235	123	112
AT4G00030	372	198	174
AT4G00040	440	237	203
AT4G00050	173	89	84
AT4G00060	495	248	247
AT4G00070	1	1	0
AT4G00080	0	0	0
AT4G00085	0	0	0
AT4G00090	295	149	146
AT4G00100	1744	870	874
AT4G00110	129	69	60
AT4G00114	0	0	0
AT4G00120	0	0	0
AT4G00124	0	0	0
AT4G00130	0	0	0
AT4G00140	1	0	1
AT5G01010	1247	631	616
AT5G01015	230	118	112
AT5G01020	763	374	390
AT5G01030	115	55	61
AT5G01040	16	7	9
AT5G01050	1	0	1
AT5G01060	0	0	0
AT5G01070	0	0	0
AT5G01075	22	9	13
AT5G01080	0	0	0
AT5G01090	170	97	73
AT5G01100	361	181	180
AT5G01110	13	7	6
AT5G01120	3	1	2
AT5G01130	0	0	0
AT5G01140	1	1	0
AT5G01150	1	0	1
AT5G01160	206	105	101
ATCG00010	1	0	1
ATCG00020	4550	2090	2461
ATCG00030	5	2	3
ATCG00040	9	2	7
ATCG00050	0	0	0
ATCG00060	0	0	0
ATCG00070	27	8	19
ATCG00080	16	8	8
ATCG00090	4	1	3
ATCG00100	5	2	3
ATCG00110	2	1	1
ATCG00120	208	105	103
ATCG00130	81	39	42
ATCG00140	108	54	54
ATCG00150	34	19	15
ATCG00160	8	5	3
ATCG00170	31	19	12
ATCG00180	49	31	18
ATCG00190	75	40	35
ATCG00200	0	0	0
ATCG00210	23	10	13
ATCG00220	9	4	5
ATCG00230	0	0	0
ATCG00240	1	0	1
ATCG00250	0	0	0
ATCG00260	0	0	0
ATCG00270	208	100	108
ATCG00280	576	287	289
ATCG00290	3	1	2
ATCG00300	7	4	3
ATCG00310	0	0	0
ATCG00320	0	0	0
ATCG00330	72	34	38
ATCG00340	463	216	247
ATCG00350	515	252	263
ATCG00360	11	4	8
ATCG00370	2	2	0
ATCG00380	7	4	3
ATCG00390	1	1	0
ATCG00400	9	3	6
ATCG00410	4	3	1
ATCG00420	24	16	8
ATCG00430	36	12	24
ATCG00440	9	3	6
ATCG00450	14	6	9
ATCG00460	0	0	1
ATCG00470	116	67	49
ATCG00480	598	327	271
ATCG00490	2704	1408	1298
ATCG00500	6	3	3
ATCG00510	10	6	4
ATMG00010	5	2	3
ATMG00020	2256	1184	1072
ATMG00030	217	95	122
ATMG00040	21	25	25
ATMG00050	0	13	16
ATMG00060	17	4	13
ATMG00070	29	14	15
ATMG00080	20	12	8
ATMG00090	67	37	30
ATMG00100	0	0	0
ATMG00110	32	18	14
ATMG00120	3	0	3
ATMG00130	7	4	3
ATMG00140	4	2	2
ATMG00150	6	2	4
ATMG00160	54	30	24
ATMG00170	0	0	0
ATMG00180	6	0	6
ATMG00190	0	0	0
ATMG00200	3	2	1
