N_unmapped	4322	4322	4322
N_multimapping	208	208	208
N_noFeature	27233	42407	41953
N_ambiguous	609	298	249
AT1G01010	590	323	270
AT1G01020	181	82	102
AT1G01030	162	88	75
AT1G01040	1018	532	515
AT1G01046	0	0	0
AT1G01050	226	124	131
AT1G01060	33	19	14
AT1G01070	11	4	7
AT1G01073	0	0	0
AT1G01080	509	238	271
AT1G01090	1261	626	635
AT1G01100	846	377	469
AT1G01110	9	4	6
AT1G01115	0	0	0
AT2G01008	24	7	17
AT2G01010	49	25	24
AT2G01020	72	41	31
AT2G01021	0	0	0
AT2G01023	8	4	4
AT2G01022.1	0	0	0
AT2G01024.1	0	0	0
AT2G01026.1	0	0	0
AT2G01028.1	0	0	0
AT2G01029.1	1	1	0
AT2G01031.1	0	0	0
AT2G01034.1	0	0	0
AT3G01015	0	0	0
AT3G01010	0	0	0
AT3G01020	0	0	0
AT3G01030	0	0	0
AT3G01040	606	300	306
AT3G01050	249	126	123
AT3G01060	433	201	232
AT3G01070	7	5	2
AT3G01080	95	38	57
AT3G01085	2	2	0
AT3G01090	637	323	314
AT3G01100	204	105	99
AT3G01120	2915	1452	1463
AT3G01130	382	164	218
AT3G01140	0	6	4
AT3G01142	0	4	6
AT3G01150	296	138	160
AT3G01160	249	149	102
AT3G01170	250	120	130
AT4G00005	0	0	0
AT4G00020	25	13	12
AT4G00026	103	53	50
AT4G00030	274	140	134
AT4G00040	305	141	164
AT4G00050	42	20	22
AT4G00060	511	259	252
AT4G00070	2	2	0
AT4G00080	0	0	0
AT4G00085	0	0	0
AT4G00090	131	61	70
AT4G00100	701	324	377
AT4G00110	120	65	55
AT4G00114	0	0	0
AT4G00120	0	0	0
AT4G00124	0	0	0
AT4G00130	0	0	0
AT4G00140	1	1	0
AT5G01010	1101	560	541
AT5G01015	9	5	4
AT5G01020	331	168	163
AT5G01030	168	96	82
AT5G01040	260	134	136
AT5G01050	8	4	4
AT5G01060	0	0	0
AT5G01070	0	0	0
AT5G01075	12	8	4
AT5G01080	1	1	0
AT5G01090	87	49	38
AT5G01100	1561	779	782
AT5G01110	35	16	19
AT5G01120	3	2	1
AT5G01130	0	0	0
AT5G01140	0	0	0
AT5G01150	0	0	0
AT5G01160	219	107	112
ATCG00010	2	1	1
ATCG00020	4273	1973	2300
ATCG00030	2	2	0
ATCG00040	15	9	6
ATCG00050	4	4	0
ATCG00060	1	1	0
ATCG00070	56	23	33
ATCG00080	71	37	34
ATCG00090	4	3	1
ATCG00100	12	4	8
ATCG00110	1	0	1
ATCG00120	281	142	139
ATCG00130	129	64	65
ATCG00140	97	45	53
ATCG00150	45	20	25
ATCG00160	14	5	9
ATCG00170	59	32	27
ATCG00180	59	36	23
ATCG00190	169	88	81
ATCG00200	1	0	1
ATCG00210	33	15	18
ATCG00220	68	29	39
ATCG00230	0	0	0
ATCG00240	0	0	0
ATCG00250	1	0	1
ATCG00260	0	0	0
ATCG00270	246	118	128
ATCG00280	660	360	300
ATCG00290	10	6	4
ATCG00300	38	15	23
ATCG00310	0	0	0
ATCG00320	1	0	1
ATCG00330	95	47	48
ATCG00340	527	250	277
ATCG00350	539	247	292
ATCG00360	20	11	9
ATCG00370	3	2	1
ATCG00380	11	7	4
ATCG00390	2	1	1
ATCG00400	23	13	10
ATCG00410	2	2	0
ATCG00420	47	20	27
ATCG00430	61	32	29
ATCG00440	33	13	20
ATCG00450	37	13	25
ATCG00460	1	1	2
ATCG00470	141	89	53
ATCG00480	785	376	409
ATCG00490	1786	889	898
ATCG00500	11	8	3
ATCG00510	27	12	15
ATMG00010	1	0	1
ATMG00020	1111	589	522
ATMG00030	153	71	82
ATMG00040	11	10	5
ATMG00050	0	0	4
ATMG00060	15	7	8
ATMG00070	38	22	16
ATMG00080	20	14	6
ATMG00090	71	33	38
ATMG00100	0	0	0
ATMG00110	19	8	11
ATMG00120	3	2	1
ATMG00130	2	2	0
ATMG00140	3	1	2
ATMG00150	6	2	4
ATMG00160	48	19	29
ATMG00170	0	0	0
ATMG00180	7	2	5
ATMG00190	0	0	0
ATMG00200	1	1	0
